ID,target
ID_00241643,0.09920719976153279
ID_00312043,0.08503708987207957
ID_00345323,0.1994554888546612
ID_00369643,0.12851486483285904
ID_00381163,0.15434824981671547
ID_00383723,0.1833360138742834
ID_00395243,0.18403204283127503
ID_00404203,0.0994033376536247
ID_00406763,0.1453916476533794
ID_00450283,0.12753603331902583
ID_00505323,0.08799502301870663
ID_00562923,0.08038472711043647
ID_00574443,0.08833844948999903
ID_00584683,0.15197344922267295
ID_00634603,0.1344854110995203
ID_00669163,0.08388348139660921
ID_00674283,0.1472829094110637
ID_00712683,0.1616442334174538
ID_00715243,0.11172661658901882
ID_00749803,0.14227347590456912
ID_00761323,0.1549492983103451
ID_00770283,0.12383040925623041
ID_00779243,0.15256060897864288
ID_00804843,0.14987453085247493
ID_00812523,0.1771068035693813
ID_00813803,0.11101045287065511
ID_00824043,0.12031845489998662
ID_00839403,0.25371684051297144
ID_00925163,0.2454899093217351
ID_00929003,0.16506219977124592
ID_00931563,0.10188545067022328
ID_00934123,0.09964347415027036
ID_00943083,0.1471221075058584
ID_00986603,0.16028002955086756
ID_01000683,0.1042316082126422
ID_01005803,0.10826848288642385
ID_01009643,0.0846212495021793
ID_01063403,0.24759117190988614
ID_01260523,0.18076664611233478
ID_01274603,0.08748416469023769
ID_01375723,0.13598458655229076
ID_01419243,0.1243067594971163
ID_01430763,0.16046565267290455
ID_01433323,0.08574625202787252
ID_01465323,0.1688411355346159
ID_01467883,0.07837506765580328
ID_01474283,0.1027567836788768
ID_01507563,0.12181235736380353
ID_01554923,0.12168741579751614
ID_01577963,0.1475016115973787
ID_01597163,0.12360817870040228
ID_01617643,0.09966989380846995
ID_01620203,0.14525832868547617
ID_01656043,0.0781768788554212
ID_01658603,0.13482030434753148
ID_01693163,0.18305815217505325
ID_01753323,0.09785859523325874
ID_01796843,0.11491928103777575
ID_01828843,0.11350560954529766
ID_01840363,0.14629538266607456
ID_01863403,0.1719613211807796
ID_01905643,0.09382277694603279
ID_01928683,0.1079115223819796
ID_02064363,0.13784808731347498
ID_02068203,0.09750463695930271
ID_02226923,0.16645995675155334
ID_02241003,0.08950758738736654
ID_02280683,0.1136426708491632
ID_02326763,0.09080044716975555
ID_02344683,0.1930604211715676
ID_02408683,0.14639703244015018
ID_02422763,0.13602103461958193
ID_02434283,0.0798966842447746
ID_02443243,0.126155845930368
ID_02453483,0.09071411676373327
ID_02466283,0.15248585257523734
ID_02508523,0.19399476652313924
ID_02554603,0.08869594915706765
ID_02567403,0.1468296245177686
ID_02569963,0.13316020076329033
ID_02589163,0.10755223751146066
ID_02604523,0.08586218797197702
ID_02616043,0.21414184773447012
ID_02636523,0.08587119445157777
ID_02708203,0.09106020017170505
ID_02806763,0.07675616840494605
ID_02886123,0.15988348765980823
ID_02889963,0.15436999345657365
ID_02909163,0.08718227826181532
ID_02956523,0.10066436665336746
ID_02959083,0.10255657847030467
ID_03014123,0.1378353479009105
ID_03057643,0.07916968447381523
ID_03076843,0.18934491187453406
ID_03092203,0.13963010055121447
ID_03094763,0.1567680891421776
ID_03102443,0.18652009849933243
ID_03180523,0.13922273695175835
ID_03184363,0.14546942034568613
ID_03212523,0.15097956554576572
ID_03249643,0.09566650496261908
ID_03253483,0.10732477128670712
ID_03258603,0.0893938534028259
ID_03267563,0.08106916523050316
ID_03302123,0.12495199068095239
ID_03307243,0.25183105609869394
ID_03330283,0.11443910744653893
ID_03357163,0.20106921037553765
ID_03389163,0.15966890232508366
ID_03446763,0.16543675393603607
ID_03455723,0.08883388531803785
ID_03458283,0.12272813487706198
ID_03481323,0.15115952900188137
ID_03483883,0.0738413913642576
ID_03500523,0.16743435688246072
ID_03535083,0.18110118567101427
ID_03541483,0.14095495104226105
ID_03547883,0.13408991413550425
ID_03561963,0.15136231961472094
ID_03640043,0.14349696821365573
ID_03651563,0.20899577500936367
ID_03654123,0.1250726920464716
ID_03677163,0.12401636635005238
ID_03688683,0.08541820305449817
ID_03706603,0.0862519848312118
ID_03728363,0.10399273192107031
ID_03774443,0.25562929917985777
ID_03778283,0.24720397528729557
ID_03794923,0.0896585702938314
ID_03841003,0.1678272633137698
ID_03884523,0.1394589709952874
ID_03925483,0.15244957665519268
ID_03971563,0.16732964618718518
ID_03979243,0.18814213732721208
ID_03994603,0.09195342463527989
ID_04006123,0.16147755963550417
ID_04022763,0.08473505859674489
ID_04025323,0.08922685311918455
ID_04040683,0.14746879997274895
ID_04086763,0.13945575227107151
ID_04091883,0.14734697190744703
ID_04109803,0.10968637486641653
ID_04114923,0.09421690351496184
ID_04116203,0.07797968371614514
ID_04127723,0.08453335245426084
ID_04130283,0.1596990071069093
ID_04164843,0.16390879359341254
ID_04185323,0.08257463249861283
ID_04193003,0.09375519717297329
ID_04201963,0.1394589709952874
ID_04218603,0.2760123864770671
ID_04262123,0.13404685608517183
ID_04268523,0.10740037367187548
ID_04273643,0.22688518242797762
ID_04312043,0.09127881823487637
ID_04328683,0.10472068718615678
ID_04335083,0.25950407984628077
ID_04365803,0.15301636431278326
ID_04367083,0.0781768788554212
