ID,target
ID_00241643,0.10647200541117714
ID_00312043,0.05912192903074182
ID_00345323,0.152349068360449
ID_00369643,0.08900422693682909
ID_00381163,0.14363308245966983
ID_00383723,0.16939574600275306
ID_00395243,0.1267596818696311
ID_00404203,0.08696311709627523
ID_00406763,0.08938015922588806
ID_00450283,0.09257963654964269
ID_00505323,0.05569210636462451
ID_00562923,0.05208911831318479
ID_00574443,0.055155165078063464
ID_00584683,0.1202019051683808
ID_00634603,0.10853014482880477
ID_00669163,0.05900884327441824
ID_00674283,0.1276486541811577
ID_00712683,0.1679684109452629
ID_00715243,0.10086921618040365
ID_00749803,0.18898151776722855
ID_00761323,0.18188336205175168
ID_00770283,0.10083588965251576
ID_00779243,0.13197283535416426
ID_00804843,0.14204554664510174
ID_00812523,0.11454269124558118
ID_00813803,0.09032399903503258
ID_00824043,0.051169204689265904
ID_00839403,0.11020168529053467
ID_00925163,0.18642186561969426
ID_00929003,0.1597584263893858
ID_00931563,0.05882239437925588
ID_00934123,0.0631289640964547
ID_00943083,0.11756286744903953
ID_00986603,0.11767879466996123
ID_01000683,0.031154973594154506
ID_01005803,0.07510629213048146
ID_01009643,0.05176333577172296
ID_01063403,0.27654044176005976
ID_01260523,0.15687285018815217
ID_01274603,0.04700349611576632
ID_01375723,0.08824001204522215
ID_01419243,0.09599880711347418
ID_01430763,0.11638276939034932
ID_01433323,0.030618881195232216
ID_01465323,0.14538311210551957
ID_01467883,0.025214675210829325
ID_01474283,0.06759870451570239
ID_01507563,0.13401726502367634
ID_01554923,0.13950483585571274
ID_01577963,0.1798653220289452
ID_01597163,0.17045584166046052
ID_01617643,0.0674595894820244
ID_01620203,0.05813754350399267
ID_01656043,0.05296383746287689
ID_01658603,0.09027156689458389
ID_01693163,0.12072965943017527
ID_01753323,0.09134949099550385
ID_01796843,0.06344075516938626
ID_01828843,0.05201401868771322
ID_01840363,0.06076984840737498
ID_01863403,0.2019272142615058
ID_01905643,0.06467714940130995
ID_01928683,0.12352789572132732
ID_02064363,0.06331424440909135
ID_02068203,0.07349811698309955
ID_02226923,0.14932576761011818
ID_02241003,0.05620951561204245
ID_02280683,0.12620887692938557
ID_02326763,0.07757891928100426
ID_02344683,0.09838544336670699
ID_02408683,0.1425756880245534
ID_02422763,0.08239865227103266
ID_02434283,0.04892075110008917
ID_02443243,0.11920086412214989
ID_02453483,0.057760090680260785
ID_02466283,0.13736602916895885
ID_02508523,0.21103610044997115
ID_02554603,0.06370884320788388
ID_02567403,0.13914377092753624
ID_02569963,0.08984481632387166
ID_02589163,0.09731970995471473
ID_02604523,0.04938722963770028
ID_02616043,0.21372673247464696
ID_02636523,0.0405169059318531
ID_02708203,0.06293455252737494
ID_02806763,0.044981114009390956
ID_02886123,0.11227925495129693
ID_02889963,0.1451377804044237
ID_02909163,0.06954157871285938
ID_02956523,0.06561522629636918
ID_02959083,0.055219278689339124
ID_03014123,0.11433843240865281
ID_03057643,0.0497278944466576
ID_03076843,0.06868632646558936
ID_03092203,0.10915620716324996
ID_03094763,0.07293161008868888
ID_03102443,0.13938224335293323
ID_03180523,0.05366882950349485
ID_03184363,0.056962501140463494
ID_03212523,0.04761716545560132
